"","food","kalescale","nd","protein","fiber","calcium","iron","magnesium","phosphorous","potassium","sodium","zinc","copper","manganese","selenium","vitc","thiamin","riboflavin","niacin","pantothenicacid","vitb6","folate","vitb12","vita","vite","vitd","vitk"
"849","CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,FLR",7,1.18159929461899,0.167915407854985,NA,0.00725075528700906,0.027190332326284,0.0173716012084592,0.0501510574018127,0.0195079844626672,0.0113293051359517,0.0497482376636455,0.0137462235649547,0.00755287009063444,0.102287440656021,0,0.0215508559919436,0.0419406433268171,0.110226586102719,0.0330211480362538,0.0453172205438066,0.0113293051359517,0.014098690835851,0.00743202416918429,NA,NA,NA
"1364","CAMPBELL'S MICROWAVABLE BF GRAVY",7,1.18096047872308,0.0804761904761905,0,0,0,NA,NA,NA,0.471230158730159,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6733","PIZZA,MEAT & VEG TOPPING,RISING CRUST,FRZ,CKD",7,1.17992114445862,0.093210332103321,0.0339483394833948,0.0571955719557196,0.027880278802788,0.0249077490774908,0.077859778597786,0.0199261992619926,0.0984009840098401,0.0460024600246003,0.0387453874538745,0.0595940959409594,0.0611491829204006,0.025830258302583,0.0615006150061501,0.0447145647927068,0.039760147601476,0.0160516605166052,0.025830258302583,0.0645756457564576,0.04920049200492,0.0261992619926199,0.0161658759444737,0,0.0309040590405904
"1814","BOLOGNA,MEAT & POULTRY",7,1.17847431850015,0.0735943060498221,0,0.0444839857651246,0.0245156188216686,0.0133451957295374,0.0754448398576512,0.032536858159634,0.204478054567023,0.0251482799525504,0.00622775800711744,0.00676156583629893,0.0732079308591764,0,0.0111506524317912,0.0330751517688926,0.0567081850533808,0.0274377224199288,0.0343416370106762,0.00622775800711744,0.0278766310794781,0,0.00999830537197085,0.0302491103202847,0.00756227758007118
"7351","BEEF,ASTRLN,GRSSFD,LN,TPSRLN CAPOFF STK/RST,BNLS,LN & FT,RAW",7,1.17774219049886,0.342834645669291,0,0.00393700787401575,0.109798775153106,NA,NA,NA,0.0193569553805774,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.00015748031496063,NA,NA,NA
"1969","CEREALS,QUAKER,HOMINY GRITS,WHITE,REG,DRY",7,1.17743139474036,0.0487534626038781,0.0177285318559557,0.000554016620498615,0.0680209295167744,0.0186980609418283,0.0202216066481994,0.0108428967154729,0.000115420129270545,0.00757156048014774,NA,NA,NA,0,0.112650046168052,0.0586605833469122,0.0736842105263158,NA,0.0207756232686981,0.14196675900277,0,0.000166204986149585,0.00158290462999604,NA,NA
"4911","SILK VANILLA SOY YOGURT (FAMILY SIZE)",7,1.17563244513311,0.0668354430379747,0.020253164556962,0.167088607594937,0.0337552742616034,NA,NA,NA,0.00685654008438819,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167721518987342,NA
"6254","PUDDINGS,BANANA,DRY MIX,INST",7,1.17357430270891,0,0,0.00163487738419619,0.00181653042688465,0.00136239782016349,0.219073569482289,0.00116776956014013,0.170186194368756,0.00072661217075386,0.00286103542234332,0.00136239782016349,0.00311405216037369,0,0.000181653042688465,0.000480846289469466,2.72479564032698e-05,0.000163487738419619,0.000136239782016349,0,0.000454132606721163,0,NA,NA,NA
"339","BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",7,1.17350409065181,0.053125,0.06875,0.040625,0.0425347222222222,0.04296875,0.0515625,0.0263392857142857,0.0169270833333333,0.0333333333333333,0.0453125,NA,0.0714285714285714,0.0208333333333333,0.04375,0.0340073529411765,0.052734375,0.031875,0.01796875,0.01171875,0.0234375,0.3284375,NA,NA,NA
"8345","RESTAURANT,LATINO,ARROZ CON GRANDULES (RICE & PIGEONPEAS)",7,1.17322179979338,0.0384615384615385,0.0307692307692308,0.0043956043956044,0.00885225885225885,0.0192307692307692,0.0296703296703297,0.0131868131868132,0.133470695970696,0.0271062271062271,0.0346153846153846,0.161263736263736,NA,NA,0.010989010989011,0.0048480930833872,0.0145604395604396,0.0131868131868132,0.010989010989011,NA,NA,NA,0.0177917320774464,NA,0.0865384615384615
"2645","PORK,CURED,HAM,PATTIES,UNHTD",7,1.17307383717819,0.0811428571428571,0,0.00253968253968254,0.0185185185185185,0.00793650793650794,0.0473015873015873,0.0216780045351474,0.143915343915344,0.0332275132275132,0.0111111111111111,0.00365079365079365,0.0716553287981859,0,0.0973544973544974,0.0287581699346405,0.0478412698412698,0.00958730158730159,0.0253968253968254,0.00238095238095238,0.0571428571428571,0,NA,NA,NA
"307","BABYFOOD,MEAT,CHICK STKS,JR",7,1.1726908923114,0.15531914893617,0.00425531914893617,0.0388297872340426,0.0460992907801418,0.0186170212765957,0.0643617021276596,0.0161094224924012,0.0904255319148936,0.0358156028368794,0.011968085106383,NA,0.0782674772036474,0.0150709219858156,0.00602836879432624,0.061639549436796,0.0533244680851064,0.0386170212765957,0.0273936170212766,0.0146276595744681,0.0354609929078014,0.00117021276595745,0.00937183383991895,0.00531914893617021,0.00265957446808511
"6658","FAST FOODS,ENCHILADA,W/CHS",7,1.172240905799,0.0603061224489796,NA,0.101530612244898,0.0229591836734694,0.0395408163265306,0.0418367346938776,0.0214285714285714,0.102253401360544,0.0523809523809524,0.0405612244897959,0.0375,0.0451895043731778,0.00510204081632653,0.0170068027210884,0.078031212484994,0.0298469387755102,0.0474489795918367,0.0612244897959184,0.0510204081632653,0.0391156462585034,0.0726530612244898,NA,NA,NA
"1264","GRAVY,PORK,DRY,PDR",7,1.17210268684999,0.0478474114441417,0.026158038147139,0.037874659400545,0.059642749016046,0.0231607629427793,0.0512261580381471,0.0182950564421954,0.608083560399637,0.0192552225249773,0.0209809264305177,0.0423705722070845,0.0237446477228494,0.00635785649409628,0.0290644868301544,0.0453598333066197,0.0309264305177112,0.00888283378746594,0.011716621253406,0.0211171662125341,0.0231607629427793,0.00637602179836512,0.00337355650707149,0,0.00136239782016349
"8067","POTATOES,YEL FLESHED,RSTD,SALT ADDED IN PROC,FRZ,UNPREP",7,1.17098586071497,0.0334453781512605,0.0873949579831933,0.0092436974789916,0.0210084033613445,NA,NA,0.106602641056423,0.118347338935574,NA,NA,NA,NA,0.0840336134453781,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6571","RICE,WHITE,LONG-GRAIN,PARBLD,UNENR,CKD",7,1.17034625174349,0.0473170731707317,0.0292682926829268,0.0154471544715447,0.010840108401084,0.0182926829268293,0.0447154471544715,0.0130081300813008,0.000677506775067751,0.0200542005420054,0.0284552845528455,0.14390243902439,0.10801393728223,0,0.0401084010840108,0.00908656145384983,0.0938617886178862,0.026260162601626,0.0634146341463415,0.00609756097560976,0,NA,0.000387146728610143,0,0
"8093","CHICKEN,THIGHS,FRZ,BREADED,REHTD",7,1.16974520984512,0.111736526946108,0.00119760479041916,0.0224550898203593,0.0209580838323353,0.0232035928143713,0.0568862275449102,0.0238665526090676,0.101422155688623,0.0277445109780439,0.017814371257485,0.0431137724550898,0.109923011120616,NA,0.029940119760479,0.0510743219443466,0.0638173652694611,0.0344311377245509,0.0209580838323353,0.0149700598802395,0.0269461077844311,0.00748502994011976,0.0169660678642715,NA,NA
"5584","CAKE,ANGELFOOD,COMMLY PREP",7,1.16921735142041,0.0457364341085271,0.0232558139534884,0.0542635658914729,0.0111972437553833,0.0116279069767442,0.125581395348837,0.0102990033222591,0.120962532299742,0.00180878552971576,0.0151162790697674,0.0164728682170543,0.0404208194905869,0,0.0263565891472868,0.111947104423165,0.0171124031007752,0.00767441860465116,0.0060077519379845,0.0339147286821705,0.00387596899224806,0,NA,NA,NA
"6583","RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,W/SALT",7,1.16598727761909,0.0413846153846154,0.0123076923076923,0.00769230769230769,0.00854700854700855,0.0230769230769231,0.0330769230769231,0.00769230769230769,0.122435897435897,0.0251282051282051,0.0265384615384615,0.181538461538462,0.0824175824175824,0,0.0102564102564103,0.00588235294117647,0.0153846153846154,0.03,0.0357692307692308,0.00576923076923077,0,0,0.00146520146520147,0,0
"1534","SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND",7,1.16576387532796,0.0626262626262626,0.0363636363636364,NA,NA,NA,NA,NA,0.125841750841751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.232323232323232,NA,NA,NA
"5853","CRACKERS,WHOLE-WHEAT,LO SALT",7,1.16534252316413,0.0397291196388262,0.0948081264108352,0.0112866817155756,0.0386255329821921,0.0558690744920993,0.0665914221218962,0.0191551112544341,0.0174943566591422,0.0323551542513168,0.0501128668171558,0.253611738148984,0.0474040632054176,0,0.0302483069977427,0.0132784490771478,0.0510045146726862,0.018352144469526,0.0206546275395034,0.0158013544018059,0,0,0.00924432978609051,0,0.0234198645598194
"1366","CAMPBELL'S TURKEY GRAVY",7,1.16513234710208,0.0804761904761905,0,0,0,NA,NA,NA,0.454365079365079,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"1589","CAMPBELL'S BF GRAVY",7,1.16513234710208,0.0804761904761905,0,0,0,NA,NA,NA,0.454365079365079,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"5968","CRACKERS,CRM,LA MODERNA RIKIS CRM CRACKERS",7,1.16473558471242,0.0309913793103448,0.0206896551724138,0.158189655172414,0.0795019157088123,0.0150862068965517,0.021551724137931,0.00720443349753695,0.0675287356321839,0.059051724137931,0.012176724137931,0.0910560344827586,NA,NA,NA,NA,NA,NA,NA,NA,0.028735632183908,NA,NA,NA,NA
"2491","PLANTAINS,YEL,FRIED,LATINO RESTAURANT",7,1.16463641762185,0.0120338983050847,0.0542372881355932,0.00254237288135593,0.0145951035781544,0.0476694915254237,0.0182203389830508,0.0613801452784504,0.00105932203389831,0.00677966101694915,0.0245762711864407,0.0593220338983051,0.00242130750605327,NA,0.019774011299435,0.00498504486540379,0.0177330508474576,0.0254237288135593,0.0614406779661017,NA,NA,0.111694915254237,0.0221953188054883,NA,0.168432203389831
"1196","SOUP,CRM OF CHICK,CND,COND",7,1.16357745813512,0.0528888888888889,0,0.0155555555555556,0.0654320987654321,0.0111111111111111,0.0344444444444444,0.0155555555555556,0.325,0.0214814814814815,0.0711111111111111,0.0377777777777778,0.0301587301587302,0.00185185185185185,0.00962962962962963,0.0300653594771242,0.0217777777777778,0.0213333333333333,0,0.00555555555555556,0,0.0404444444444444,0.0285714285714286,0,0.0569444444444444
"6580","SPAGHETTI,CKD,UNENR,W/ SALT",7,1.16318078187858,0.0738853503184713,0.045859872611465,0.00445859872611465,0.0176928520877565,0.0286624203821656,0.0369426751592357,0.00800727934485896,0.0347664543524416,0.021656050955414,0.0318471337579618,0.102547770700637,0.240218380345769,0,0.00849256900212314,0.00749344323716748,0.0127388535031847,0.00713375796178344,0.0156050955414013,0.0111464968152866,0,NA,0.00181983621474067,0,0
"4031","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",7,1.16285142293966,0.116335877862595,0,0.00254452926208651,0.0329375176703421,0.0127226463104326,0.043765903307888,0.0211559432933479,0.00678541136556404,0.0980491942324004,0.0111959287531807,0.00178117048346056,0.0803344238458742,0,0.0118744698897371,0.028438856458614,0.0464376590330789,0.0094147582697201,0.0292620865139949,0.0044529262086514,0.099236641221374,0,NA,NA,NA
"718","MARGARINE-LIKE,VEG OIL SPRD,60% FAT,STICK/TUB/BOTTLE,W/ SALT",7,1.16135885705848,0.00228136882129278,0,0.00399239543726236,0,0.000950570342205323,0.00304182509505703,0.00162954915806627,0.0554499366286439,0,0,NA,0,0.000316856780735108,0.000887198986058302,0.00290762692909864,0.000152091254752852,0.000570342205323194,0.000570342205323194,0.000475285171102662,0.00221799746514575,0.135779467680608,0.0452652543907297,0,0.240731939163498
"623","SALAD DRSNG,1000 ISLAND DRSNG,RED FAT",7,1.15960199354834,0.00851282051282051,0.0246153846153846,0.0138461538461538,0.0256410256410256,0.00897435897435897,0.00717948717948718,0.0295970695970696,0.204059829059829,0.00649572649572649,0,0.0307692307692308,0,0.0128205128205128,0.0167521367521368,0.0129713423831071,0.0112051282051282,0,0,0,0,0.0318974358974359,0.0244200244200244,0,0.176923076923077
"770","MARGARINE-LIKE SPRD,SMART BALANCE OMEGA PLUS SPRD",7,1.1595964480232,0.000429752066115702,0,NA,NA,NA,0.00380165289256198,0.0033530106257379,0.0502066115702479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178743801652893,0.0927194018103109,NA,0.108471074380165
"8037","COOKIES,GRAHAM CRACKERS,PLN OR HONEY,LOWFAT",7,1.15905648835041,0.0295854922279793,0.0590673575129534,0.111139896373057,0.0444732297063903,0.0362694300518135,0.0422279792746114,0.0126572908956329,0.0678972366148532,0.0200345423143351,0.0255181347150259,NA,0.124722427831236,0,0.0782383419689119,0.0359646449253276,0.0494559585492228,NA,0.0204663212435233,0.0518134715025907,0,0.000207253886010363,0.0106094251171971,0,0.00809585492227979
"903","CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,CKD,STWD",7,1.15885532235528,0.182971887550201,0,0.00481927710843373,0.0252119589468987,0.0160642570281124,0.0485943775100402,0.0159495123350545,0.0112115127175368,0.0436412315930388,0.00923694779116466,0.0036144578313253,0.1061388410786,0,0.0107095046854083,0.0243326246161115,0.0927911646586345,0.0202409638554217,0.0441767068273092,0.00301204819277108,0.0120481927710843,0.0106827309236948,0.00516351118760757,0.00502008032128514,0.00100401606425703
"6736","FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETTUCE & MAYO",7,1.15885481843031,0.0792753623188406,0.0202898550724638,0.0260869565217391,0.0344202898550725,0.0181159420289855,0.0521739130434783,0.0185300207039337,0.0931461352657005,0.014975845410628,0.0148550724637681,0.0632246376811594,0.0998964803312629,0.00181159420289855,0.0386473429951691,0.039002557544757,0.0925724637681159,0.0291304347826087,0.0228260869565217,0.026268115942029,0.0199275362318841,0.00565217391304348,0.0119047619047619,0.00634057971014493,0.0208333333333333
"8019","KEEBLER,ZESTA,SALTINES W/ WHL WHEAT",7,1.15712702853107,0.0403846153846154,0.0307692307692308,NA,0.0519497863247863,NA,NA,0.0029532967032967,0.153445512820513,NA,NA,NA,NA,NA,0.0977564102564103,0.0551470588235294,0.0625,NA,NA,0.0835336538461539,NA,NA,NA,NA,NA
"8536","SALAD DRSNG,BACON&TOMATO",7,1.15610328125802,0.0110429447852761,0.00245398773006135,0.00122699386503067,0.00460122699386503,0.00460122699386503,0.00766871165644172,0.00946538124452235,0.115669734151329,0.00408997955010225,0.00460122699386503,NA,0.007011393514461,0.0449897750511248,0.0081799591002045,0.00360880548538434,0.0107361963190184,NA,0.0122699386503067,0,0.00460122699386503,0.0129447852760736,0.058428279287175,0,0.264953987730061
"6228","SNACKS,SUNKIST,SUNKIST FRUIT ROLL,STRAWBERRY,W/VITMNS A,C,&E",7,1.15609740408635,0.00350877192982456,0.0900584795321637,NA,NA,NA,NA,NA,0.0135233918128655,NA,NA,NA,NA,0.39766081871345,NA,NA,NA,NA,NA,NA,NA,0.0488304093567251,NA,NA,NA
"6562","MACARONI,CKD,UNENR",7,1.15490847824302,0.0734177215189873,0.0455696202531646,0.00443037974683544,0.0175808720112518,0.0284810126582278,0.0367088607594937,0.00795660036166365,0.000263713080168776,0.0215189873417722,0.0316455696202532,0.101898734177215,0.23869801084991,0,0.00843881856540084,0.00744601638123604,0.0126582278481013,0.00708860759493671,0.0155063291139241,0.0110759493670886,0,0,0.00180831826401447,0,0
"6566","SPAGHETTI,CKD,UNENR,WO/ SALT",7,1.15490847824302,0.0734177215189873,0.0455696202531646,0.00443037974683544,0.0450070323488045,0.0284810126582278,0.0367088607594937,0.00795660036166365,0.000263713080168776,0.0215189873417722,0.0316455696202532,0.101898734177215,0.23869801084991,0,0.00843881856540084,0.00744601638123604,0.0126582278481013,0.00708860759493671,0.0155063291139241,0.0110759493670886,0,0,0.00180831826401447,0,0
"2204","APRICOT NECTAR,CND,WO/ VIT C",7,1.15394146235793,0.0132142857142857,0.0428571428571429,0.0125,0.0376984126984127,0.0223214285714286,0.0160714285714286,0.0581632653061225,0.00223214285714286,0.0107142857142857,0.0651785714285714,0.0285714285714286,0,0.0178571428571429,0.0107142857142857,0.0147058823529412,0.0232142857142857,0.0171428571428571,0.0196428571428571,0.00446428571428571,0,0.47,0.0263605442176871,0,0.0267857142857143
"1807","Frankfurter, meat and poultry, cooked, grilled",7,1.15317488237802,0.0706622516556291,0,0.0390728476821192,0.0211552612214864,0.00993377483443709,0.0635761589403974,0.0366130558183538,0.148868653421634,0.0280353200883002,0.00711920529801325,0.0033112582781457,0.0619678334910123,0.105960264900662,0.0108167770419426,0.0299961044020257,0.0506291390728477,0.0192384105960265,0.00943708609271523,0.00745033112582781,0.0369757174392936,0.00708609271523179,0.00709555345316935,0.0223509933774834,0.0070364238410596
"446","BABYFOOD,DSSRT,DUTCH APPL,STR",7,1.15238801451631,0.00533333333333333,0.0746666666666667,0.00666666666666667,0.0148148148148148,0.00666666666666667,0.004,0.0125714285714286,0,0.000888888888888889,0.0393333333333333,NA,0.00380952380952381,0.475555555555556,0.00977777777777778,0.0101960784313725,0.0032,NA,0.00733333333333333,0.00333333333333333,0,0.0130666666666667,0.00253968253968254,0,0.00833333333333333
"1372","CAMPBELL'S MICROWAVABLE TURKEY GRAVY",7,1.15230914940746,0.0795238095238095,0,0,0,NA,NA,NA,0.446428571428571,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"6877","MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH",7,1.15193955801912,0.155565610859729,0.0217194570135747,0.0429864253393665,0.034439416792358,NA,NA,NA,0.08710407239819,NA,NA,NA,NA,0.0331825037707391,0.0518853695324284,0.0495075858397658,0.126131221719457,0.0373755656108597,NA,NA,NA,0.0321266968325792,NA,NA,NA
"2480","GUAVA NECTAR,CND",7,1.15157008866281,0.00285714285714286,0.0634920634920635,0.0126984126984127,0.0335097001763668,0.00793650793650794,0.00317460317460317,0.017687074829932,0.00396825396825397,0.00317460317460317,0.0134920634920635,0.046031746031746,NA,0.558201058201058,0.00317460317460317,0.00280112044817927,0.0134920634920635,0.0126984126984127,0.00793650793650794,0.0119047619047619,NA,0.0336507936507937,0.00377928949357521,NA,0.0198412698412698
"6674","FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN",7,1.15139730107764,0.111428571428571,0.00909090909090909,0.0584415584415584,0.0427489177489178,0.0170454545454545,0.0594155844155844,0.0200371057513915,0.0840097402597403,0.0595238095238095,0.0131493506493507,0.0293831168831169,NA,0,0.04004329004329,0.0538579067990833,0.0711363636363636,0.0111038961038961,0.0303571428571429,0.0405844155844156,0.0746753246753247,NA,NA,NA,NA
"615","SALAD DRSNG,KRAFT MIRACLE WHIP FREE NONFAT DRSNG",7,1.15062998726294,0.00476190476190476,0.0904761904761905,0.00714285714285714,0.00793650793650794,NA,0.00595238095238095,0.0166666666666667,0.390873015873016,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0164285714285714,NA,NA,NA
"1767","BACON & BF STKS",7,1.1489021593927,0.11257253384913,0,0.00270793036750484,0.0199871050934881,0.00822050290135396,0.0274661508704062,0.0212765957446809,0.114442295293359,0.0416505480335268,0.00773694390715667,0.00367504835589942,0.0721193699917104,0,0.0773694390715667,0.0324268972579361,0.0470696324951644,0.0205029013539652,0.0483558994197292,0.000967117988394584,0.061250805931657,0,NA,NA,0.00386847195357834
